"","part_id","cont_id","diaryday","contact_age","contact_gender","cont_attr","totaltime","cont_home","street","store","cont_otherhome","work","school","worship","leisure","transport","healthcare","gym","playground","loc_other","contact_fromdayone"
"1",1,1,"Second day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"2",1,2,"First day","10-19","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"3",1,3,"Second day","30-39","Male","conv_only","Less than 5 minutes","1","1","0","0","0","0","0","0","0","0","0","0","0","No"
"4",1,4,"First day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"5",1,5,"Second day","10-19","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"6",2,6,"First day","40-59","Female","conv_only","Between 5 to 15 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0",NA
"7",2,7,"Second day","20-29","Female","conv_only","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"8",2,8,"First day","40-59","Male","conv_only","Between 5 to 15 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0",NA
"9",2,9,"First day","20-29","Female","conv_only","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"10",3,10,"Second day","10-19","Female","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"11",3,11,"Second day","20-29","Female","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"12",3,12,"Second day","60+","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"13",3,13,"Second day","20-29","Male","conv_only","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"14",3,14,"First day","60+","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"15",3,15,"First day","20-29","Male","conv_phys","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"16",3,16,"Second day","20-29","Female","conv_only","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"17",3,17,"Second day","10-19","Female","conv_only","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"18",3,18,"First day","10-19","Female","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"19",4,19,"First day","0-9","Female","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"20",4,20,"First day","40-59","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"21",4,21,"First day","10-19","Female","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"22",4,22,"Second day","0-9","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"23",4,23,"Second day","10-19","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"24",4,24,"Second day","40-59","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"25",5,25,"Second day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"26",6,26,"First day","40-59","Male","phys_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"27",6,27,"First day","20-29","Male","phys_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"28",6,28,"Second day","40-59","Female","phys_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"29",6,29,"Second day","20-29","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"30",6,30,"First day","40-59","Female","phys_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"31",6,31,"First day","20-29","Female","phys_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"32",6,32,"First day","20-29","Male","phys_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"33",6,33,"Second day","40-59","Female","phys_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"34",6,34,"Second day","20-29","Female","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"35",6,35,"Second day","20-29","Female","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"36",6,36,"First day","20-29","Female","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"37",6,37,"Second day","40-59","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"38",7,38,"Second day","20-29","Male","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"39",7,39,"Second day","20-29","Male","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"40",7,40,"First day","20-29","Male","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"41",7,41,"First day","20-29","Male","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"42",8,42,"First day","60+","Female","conv_phys","More than 4 hours","1","0","0","0","1","0","0","0","0","0","0","0","0",NA
"43",8,43,"First day","40-59","Male","conv_only","Between 5 to 15 minutes","0","0","0","0","1","0","0","0","0","0","0","0","0",NA
"44",8,44,"Second day","60+","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"45",8,45,"First day","20-29","Female","conv_only","Less than 5 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0",NA
"46",9,46,"First day","60+","Female","conv_only","Between 5 to 15 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"47",9,47,"Second day","40-59","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"48",9,48,"First day","40-59","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"49",10,49,"Second day","30-39","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"50",10,50,"First day","30-39","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"51",11,51,"First day","0-9","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"52",11,52,"Second day","0-9","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"53",11,53,"Second day","40-59","Male","conv_only","Less than 5 minutes","0","1","0","1","0","0","0","0","0","0","0","0","0","No"
"54",11,54,"Second day","40-59","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"55",11,55,"Second day","0-9","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"56",11,56,"First day","0-9","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"57",11,57,"First day","40-59","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"58",12,58,"First day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"59",12,59,"Second day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"60",13,60,"Second day","10-19","Male","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"61",13,61,"Second day","20-29","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","1","0","0","1","No"
"62",13,62,"Second day","30-39","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","1","0","0","1","No"
"63",13,63,"First day","10-19","Male","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"64",13,64,"Second day","60+","Female","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"65",13,65,"Second day","30-39","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","1","0","0","1","No"
"66",13,66,"First day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"67",13,67,"Second day","40-59","Male","conv_phys","Between 15 minutes to 1 hour","0","0","0","0","0","0","0","0","0","1","0","0","1","No"
"68",13,68,"First day","40-59","Male","conv_only","Between 5 to 15 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0",NA
"69",13,69,"First day","10-19","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"70",13,70,"Second day","10-19","Female","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"71",13,71,"Second day","40-59","Female","conv_only","Between 5 to 15 minutes","0","0","0","0","0","0","0","0","0","1","0","0","1","No"
"72",13,72,"Second day","40-59","Male","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"73",13,73,"First day","40-59","Male","conv_only","Between 15 minutes to 1 hour","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"74",14,74,"First day","60+","Male","conv_only","Between 1 hour to 4 hours","0","0","0","1","0","0","0","0","0","0","0","0","0",NA
"75",14,75,"Second day","60+","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"76",14,76,"Second day","40-59","Male","conv_only","Less than 5 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"77",14,77,"First day","60+","Female","conv_only","Between 15 minutes to 1 hour","0","0","0","1","0","0","0","0","0","0","0","0","0",NA
"78",14,78,"First day","60+","Female","conv_only","Between 15 minutes to 1 hour","0","0","0","1","0","0","0","0","0","0","0","0","0",NA
"79",14,79,"First day","60+","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"80",14,80,"First day","60+","Male","conv_only","Between 15 minutes to 1 hour","0","0","0","1","0","0","0","0","0","0","0","0","0",NA
"81",15,81,"First day","10-19","Female","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"82",15,82,"First day","20-29","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"83",15,83,"Second day","10-19","Female","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"84",15,84,"Second day","20-29","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"85",15,85,"First day","0-9","Female","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"86",15,86,"Second day","0-9","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"87",17,87,"First day","20-29","Female","conv_only","Between 5 to 15 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"88",17,88,"First day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"89",17,89,"Second day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"90",17,90,"First day","20-29","Female","conv_only","Between 5 to 15 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"91",17,91,"Second day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"92",17,92,"First day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"93",17,93,"Second day","0-9","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"94",17,94,"First day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"95",19,95,"First day","0-9","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"96",19,96,"Second day","30-39","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"97",19,97,"First day","40-59","Female","conv_only","Less than 5 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0",NA
"98",19,98,"Second day","40-59","Male","conv_only","Between 5 to 15 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"99",19,99,"First day","30-39","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"100",19,100,"Second day","0-9","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"101",19,101,"First day","40-59","Female","conv_only","Less than 5 minutes","0","0","0","0","1","0","0","0","0","0","0","0","0",NA
"102",20,102,"First day","30-39","Female","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"103",20,103,"First day","0-9","Female","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"104",20,104,"Second day","40-59","Male","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1","No"
"105",20,105,"Second day","30-39","Male","conv_only","Between 5 to 15 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1","No"
"106",20,106,"First day","0-9","Female","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"107",20,107,"First day","40-59","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"108",20,108,"Second day","0-9","Female","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"109",20,109,"First day","40-59","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"110",20,110,"Second day","0-9","Female","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"111",20,111,"Second day","0-9","Female","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"112",20,112,"Second day","40-59","Male","conv_only","Between 5 to 15 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1","No"
"113",20,113,"Second day","20-29","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1","No"
"114",20,114,"Second day","40-59","Male","conv_only","Less than 5 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0","Yes"
"115",20,115,"First day","40-59","Male","conv_only","Less than 5 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0",NA
"116",21,116,"First day","40-59","Female","conv_only","Less than 5 minutes","0","0","0","0","1","0","0","0","0","0","0","0","0",NA
"117",22,117,"First day","40-59","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"118",22,118,"First day","40-59","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"119",22,119,"Second day","40-59","Female","conv_phys","Between 5 to 15 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1","Yes"
"120",22,120,"Second day","40-59","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1","Yes"
"121",22,121,"First day","40-59","Female","conv_only","Less than 5 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0",NA
"122",22,122,"Second day","40-59","Female","conv_only","Less than 5 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0","No"
"123",22,123,"First day","30-39","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"124",23,124,"First day","20-29","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"125",23,125,"Second day","20-29","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"126",24,126,"First day","60+","Male","conv_only","Less than 5 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"127",24,127,"Second day","30-39","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"128",24,128,"First day","30-39","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"129",25,129,"Second day","40-59","Male","phys_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"130",25,130,"First day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"131",25,131,"Second day","20-29","Male","phys_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"132",26,132,"Second day","40-59","Male","conv_only","Less than 5 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"133",26,133,"First day","40-59","Male","conv_only","Less than 5 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"134",27,134,"First day","30-39","Male","conv_only","Less than 5 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0",NA
"135",27,135,"Second day","40-59","Female","conv_only","Less than 5 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0","No"
"136",27,136,"First day","20-29","Male","conv_only","Less than 5 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0",NA
"137",28,137,"Second day","60+","Female","conv_only","Between 5 to 15 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0","Yes"
"138",28,138,"First day","60+","Male","conv_only","Between 5 to 15 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0",NA
"139",28,139,"First day","60+","Female","conv_only","Between 5 to 15 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0",NA
"140",28,140,"First day","60+","Female","conv_only","Between 5 to 15 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0",NA
"141",28,141,"First day","60+","Male","conv_only","Between 5 to 15 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0",NA
"142",29,142,"First day","30-39","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"143",29,143,"Second day","30-39","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"144",30,144,"Second day","30-39","Female","conv_phys","More than 4 hours","1","0","0","1","0","0","0","0","0","0","0","0","0","No"
"145",31,145,"First day","20-29","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"146",32,146,"First day","40-59","Female","conv_only","Between 5 to 15 minutes","0","0","0","0","1","0","0","0","0","0","0","0","0",NA
"147",32,147,"Second day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"148",32,148,"First day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"149",32,149,"First day","40-59","Female","conv_only","Between 15 minutes to 1 hour","0","0","0","0","1","0","0","0","0","0","0","0","0",NA
"150",32,150,"First day","20-29","Female","conv_only","Between 5 to 15 minutes","0","0","0","0","1","0","0","0","0","0","0","0","0",NA
"151",33,151,"Second day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"152",33,152,"First day","20-29","Female","conv_only","Between 5 to 15 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0",NA
"153",33,153,"First day","20-29","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"154",33,154,"First day","40-59","Male","conv_phys","More than 4 hours","1","1","1","0","0","0","0","1","0","0","0","0","0",NA
"155",33,155,"First day","40-59","Female","conv_only","Less than 5 minutes","0","0","0","0","1","1","0","0","0","0","0","0","0",NA
"156",34,156,"First day","20-29","Female","conv_only","Between 5 to 15 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0",NA
"157",34,157,"First day","0-9","Female","conv_only","Between 1 hour to 4 hours","0","0","0","1","0","0","0","0","0","0","0","0","0",NA
"158",34,158,"Second day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"159",34,159,"First day","10-19","Male","conv_only","Between 1 hour to 4 hours","0","0","0","1","0","0","0","0","0","0","0","0","0",NA
"160",34,160,"First day","30-39","Female","conv_only","Between 1 hour to 4 hours","0","0","0","1","0","0","0","0","0","0","0","0","0",NA
"161",34,161,"First day","30-39","Male","conv_only","Between 1 hour to 4 hours","0","0","0","1","0","0","0","0","0","0","0","0","0",NA
"162",36,162,"Second day","60+","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"163",36,163,"First day","60+","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"164",36,164,"First day","40-59","Male","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"165",36,165,"First day","60+","Female","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"166",36,166,"Second day","60+","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"167",37,167,"First day","30-39","Female","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"168",39,168,"First day","40-59","Male","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"169",39,169,"First day","60+","Female","phys_only","Less than 5 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0",NA
"170",39,170,"Second day","40-59","Male","conv_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"171",39,171,"First day","40-59","Male","phys_only","Between 5 to 15 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0",NA
"172",41,172,"Second day","60+","Female","conv_phys","Between 5 to 15 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"173",41,173,"Second day","60+","Male","conv_phys","Less than 5 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"174",42,174,"First day","60+","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"175",42,175,"Second day","60+","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"176",44,176,"Second day","30-39","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"177",44,177,"Second day","0-9","Female","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"178",44,178,"Second day","0-9","Male","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"179",45,179,"Second day","30-39","Male","conv_only","Less than 5 minutes","0","0","1","0","0","0","0","0","0","0","0","0","0","No"
"180",46,180,"Second day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"181",46,181,"First day","40-59","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"182",46,182,"First day","0-9","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"183",46,183,"Second day","0-9","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"184",47,184,"First day","30-39","Male","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"185",47,185,"First day","30-39","Male","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"186",47,186,"First day","60+","Male","conv_only","Between 5 to 15 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"187",47,187,"Second day","10-19","Male","conv_only","Between 5 to 15 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0","No"
"188",47,188,"First day","40-59","Male","conv_only","Between 5 to 15 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"189",48,189,"Second day","20-29","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"190",48,190,"First day","20-29","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"191",49,191,"Second day","20-29","Male","conv_only","Less than 5 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"192",49,192,"First day","20-29","Male","conv_only","Between 5 to 15 minutes","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"193",50,193,"First day","0-9","Male","phys_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"194",50,194,"Second day","30-39","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"195",50,195,"Second day","0-9","Male","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"196",50,196,"First day","10-19","Female","phys_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"197",50,197,"First day","0-9","Male","phys_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"198",50,198,"Second day","10-19","Female","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"199",50,199,"First day","30-39","Female","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"200",50,200,"Second day","0-9","Male","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"201",51,201,"Second day","10-19","Male","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"202",51,202,"Second day","10-19","Female","conv_phys","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"203",51,203,"First day","10-19","Female","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"204",51,204,"First day","10-19","Male","conv_only","Between 1 hour to 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"205",52,205,"First day","30-39","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"206",52,206,"Second day","40-59","Female","conv_only","Between 15 minutes to 1 hour","0","0","0","0","0","0","0","1","0","0","0","0","0","Yes"
"207",52,207,"First day","40-59","Male","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1",NA
"208",52,208,"First day","40-59","Male","conv_only","Less than 5 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0",NA
"209",52,209,"Second day","30-39","Female","conv_only","Between 1 hour to 4 hours","0","0","0","0","0","0","0","1","0","0","0","0","0","Yes"
"210",52,210,"Second day","40-59","Male","conv_only","Between 15 minutes to 1 hour","0","0","0","0","0","0","0","1","0","0","0","0","0","Yes"
"211",52,211,"First day","40-59","Female","conv_only","Less than 5 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0",NA
"212",52,212,"Second day","30-39","Female","conv_only","Between 1 hour to 4 hours","0","0","0","0","0","0","0","1","0","0","0","0","0","Yes"
"213",52,213,"First day","30-39","Female","conv_only","Between 5 to 15 minutes","0","1","0","0","0","0","0","0","0","0","0","0","0",NA
"214",52,214,"Second day","30-39","Female","conv_only","Less than 5 minutes","0","0","0","0","0","0","0","0","0","0","0","0","1","Yes"
"215",53,215,"First day","60+","Female","phys_only","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0",NA
"216",53,216,"Second day","60+","Female","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
"217",53,217,"Second day","60+","Male","conv_phys","More than 4 hours","1","0","0","0","0","0","0","0","0","0","0","0","0","Yes"
